"Poverty estimates for the U.S., States, and counties, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Department of Commerce, Bureau of the Census, Small Area Income and Poverty Estimates (SAIPE) Program. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"For definitions of rural classifications, see the USDA, Economic Research Service webpage ""Rural Classifications"" in the ""Rural Economy & Population"" topic. Note that counties not existing when rural classifications were determined will not have values for those fields. Variable descriptions (column names) are found in the second tab in this workbook.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This table was prepared by USDA, Economic Research Service. Data as of June 3, 2022. Contact: Kathleen Kassel, katheen.kassel@usda.gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS_code,Stabr,Area_name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2020,CI90LBALL_2020,CI90UBALL_2020,PCTPOVALL_2020,CI90LBALLP_2020,CI90UBALLP_2020,POV017_2020,CI90LB017_2020,CI90UB017_2020,PCTPOV017_2020,CI90LB017P_2020,CI90UB017P_2020,POV517_2020,CI90LB517_2020,CI90UB517_2020,PCTPOV517_2020,CI90LB517P_2020,CI90UB517P_2020,MEDHHINC_2020,CI90LBINC_2020,CI90UBINC_2020,POV04_2020,CI90LB04_2020,CI90UB04_2020,PCTPOV04_2020,CI90LB04P_2020,CI90UB04P_2020,,,,,,,,,,,,,
17193,IL,White County,6,6,6,6,"1,993","1,590","2,396",15.4,12.3,18.5,577,417,737,20.4,14.7,26.1,400,282,518,18.9,13.3,24.5,"46,080","40,334","51,826",,,,,,,,,,,,,,,,,,,
17195,IL,Whiteside County,4,5,4,5,"4,872","3,766","5,978",9.1,7.0,11.2,"1,601","1,085","2,117",13.8,9.3,18.3,"1,158",768,"1,548",13.6,9.0,18.2,"64,413","58,869","69,957",,,,,,,,,,,,,,,,,,,
17197,IL,Will County,1,1,1,1,"48,881","41,497","56,265",7.2,6.1,8.3,"14,786","11,739","17,833",9.0,7.1,10.9,"10,478","8,122","12,834",8.4,6.5,10.3,"90,349","87,230","93,468",,,,,,,,,,,,,,,,,,,
17199,IL,Williamson County,5,8,3,2,"8,914","7,051","10,777",13.9,11.0,16.8,"2,520","1,781","3,259",18.0,12.7,23.3,"1,788","1,265","2,311",17.3,12.2,22.4,"59,174","54,632","63,716",,,,,,,,,,,,,,,,,,,
17201,IL,Winnebago County,2,2,2,2,"40,305","35,197","45,413",14.6,12.8,16.4,"12,834","10,232","15,436",20.1,16.0,24.2,"8,651","6,700","10,602",18.6,14.4,22.8,"54,971","51,729","58,213",,,,,,,,,,,,,,,,,,,
17203,IL,Woodford County,2,2,2,2,"2,281","1,778","2,784",6.2,4.8,7.6,599,409,789,6.7,4.6,8.8,427,283,571,6.2,4.1,8.3,"72,980","64,178","81,782",,,,,,,,,,,,,,,,,,,
18000,IN,Indiana,,,,,"760,167","739,176","781,158",11.6,11.3,11.9,"228,832","218,266","239,398",14.9,14.2,15.6,"154,493","145,545","163,441",13.7,12.9,14.5,"60,794","60,097","61,491","69,492","64,020","74,964",17.2,15.8,18.6,,,,,,,,,,,,,
18001,IN,Adams County,6,5,6,5,"4,154","3,298","5,010",11.8,9.4,14.2,"2,296","1,558","3,034",20.9,14.2,27.6,"1,606","1,041","2,171",20.6,13.3,27.9,"58,602","50,231","66,973",,,,,,,,,,,,,,,,,,,
18003,IN,Allen County,2,2,2,2,"42,833","37,019","48,647",11.4,9.9,12.9,"15,114","12,065","18,163",15.9,12.7,19.1,"9,735","7,421","12,049",14.1,10.7,17.5,"61,039","58,621","63,457",,,,,,,,,,,,,,,,,,,
18005,IN,Bartholomew County,3,2,3,2,"7,566","6,170","8,962",9.1,7.4,10.8,"2,182","1,518","2,846",11.1,7.7,14.5,"1,456",972,"1,940",10.2,6.8,13.6,"70,545","65,942","75,148",,,,,,,,,,,,,,,,,,,
18007,IN,Benton County,3,2,3,2,924,742,"1,106",10.7,8.6,12.8,353,265,441,16.6,12.5,20.7,210,143,277,13.2,9.0,17.4,"59,663","52,197","67,129",,,,,,,,,,,,,,,,,,,
18009,IN,Blackford County,6,6,6,6,"1,555","1,220","1,890",13.4,10.5,16.3,484,347,621,19.4,13.9,24.9,356,257,455,19.5,14.1,24.9,"49,105","41,877","56,333",,,,,,,,,,,,,,,,,,,
18011,IN,Boone County,1,1,1,1,"3,547","2,753","4,341",5.2,4.0,6.4,810,547,"1,073",4.6,3.1,6.1,559,368,750,4.2,2.8,5.6,"92,302","86,773","97,831",,,,,,,,,,,,,,,,,,,
18013,IN,Brown County,1,1,1,1,"1,473","1,107","1,839",9.9,7.4,12.4,366,248,484,14.5,9.8,19.2,260,168,352,13.6,8.8,18.4,"70,930","62,456","79,404",,,,,,,,,,,,,,,,,,,
18015,IN,Carroll County,3,2,3,2,"1,567","1,165","1,969",7.8,5.8,9.8,448,297,599,10.4,6.9,13.9,322,207,437,10.1,6.5,13.7,"62,388","54,376","70,400",,,,,,,,,,,,,,,,,,,
18017,IN,Cass County,4,5,4,5,"3,912","3,016","4,808",10.7,8.3,13.1,"1,205",806,"1,604",14.9,10.0,19.8,811,523,"1,099",13.6,8.8,18.4,"50,419","45,065","55,773",,,,,,,,,,,,,,,,,,,
18019,IN,Clark County,1,1,1,1,"10,131","7,924","12,338",8.6,6.7,10.5,"2,534","1,655","3,413",9.8,6.4,13.2,"1,789","1,148","2,430",9.6,6.2,13.0,"65,555","60,442","70,668",,,,,,,,,,,,,,,,,,,
18021,IN,Clay County,3,2,3,2,"2,535","1,851","3,219",9.8,7.2,12.4,983,656,"1,310",16.7,11.2,22.2,656,425,887,15.3,9.9,20.7,"56,422","48,715","64,129",,,,,,,,,,,,,,,,,,,
18023,IN,Clinton County,6,5,6,3,"3,124","2,356","3,892",10.0,7.5,12.5,"1,106",732,"1,480",13.4,8.9,17.9,754,486,"1,022",12.3,7.9,16.7,"59,503","54,262","64,744",,,,,,,,,,,,,,,,,,,
18025,IN,Crawford County,8,4,8,4,"1,646","1,266","2,026",15.6,12.0,19.2,524,357,691,23.1,15.7,30.5,351,233,469,21.1,14.0,28.2,"46,884","40,459","53,309",,,,,,,,,,,,,,,,,,,
18027,IN,Daviess County,7,8,7,8,"3,582","2,753","4,411",10.9,8.4,13.4,"1,442",967,"1,917",14.9,10.0,19.8,972,623,"1,321",13.9,8.9,18.9,"53,101","47,358","58,844",,,,,,,,,,,,,,,,,,,
18029,IN,Dearborn County,1,1,1,1,"3,813","2,903","4,723",7.8,5.9,9.7,"1,020",690,"1,350",9.5,6.4,12.6,702,458,946,8.7,5.7,11.7,"73,459","65,964","80,954",,,,,,,,,,,,,,,,,,,
18031,IN,Decatur County,6,3,6,3,"2,620","1,988","3,252",10.0,7.6,12.4,723,470,976,11.7,7.6,15.8,480,299,661,10.7,6.7,14.7,"61,561","53,524","69,598",,,,,,,,,,,,,,,,,,,
18033,IN,De Kalb County,4,5,4,5,"3,779","3,056","4,502",8.8,7.1,10.5,"1,176",850,"1,502",11.4,8.2,14.6,761,525,997,10.2,7.0,13.4,"62,411","54,447","70,375",,,,,,,,,,,,,,,,,,,
18035,IN,Delaware County,3,2,3,2,"20,399","17,797","23,001",19.4,16.9,21.9,"4,076","2,992","5,160",20.9,15.3,26.5,"2,861","2,091","3,631",20.1,14.7,25.5,"46,612","43,380","49,844",,,,,,,,,,,,,,,,,,,
18037,IN,Dubois County,7,8,5,8,"2,799","2,163","3,435",6.7,5.2,8.2,710,491,929,7.0,4.8,9.2,478,319,637,6.4,4.3,8.5,"64,120","58,483","69,757",,,,,,,,,,,,,,,,,,,
18039,IN,Elkhart County,3,2,3,2,"19,761","16,036","23,486",9.8,8.0,11.6,"7,014","5,231","8,797",12.7,9.5,15.9,"4,689","3,311","6,067",11.7,8.3,15.1,"66,801","60,308","73,294",,,,,,,,,,,,,,,,,,,
18041,IN,Fayette County,7,8,6,3,"3,031","2,360","3,702",13.5,10.5,16.5,861,584,"1,138",17.7,12.0,23.4,573,364,782,16.2,10.3,22.1,"53,616","48,361","58,871",,,,,,,,,,,,,,,,,,,
18043,IN,Floyd County,1,1,1,1,"8,922","7,515","10,329",11.5,9.7,13.3,"2,981","2,474","3,488",17.0,14.1,19.9,"1,701","1,298","2,104",13.1,10.0,16.2,"70,610","67,549","73,671",,,,,,,,,,,,,,,,,,,
18045,IN,Fountain County,6,6,6,6,"1,781","1,397","2,165",10.9,8.5,13.3,460,302,618,13.2,8.6,17.8,310,196,424,12.3,7.8,16.8,"55,627","51,113","60,141",,,,,,,,,,,,,,,,,,,
18047,IN,Franklin County,1,1,6,4,"1,732","1,275","2,189",7.7,5.7,9.7,519,344,694,10.3,6.8,13.8,359,230,488,9.7,6.2,13.2,"71,828","63,874","79,782",,,,,,,,,,,,,,,,,,,
18049,IN,Fulton County,7,9,7,9,"2,364","1,906","2,822",12.0,9.7,14.3,913,698,"1,128",19.8,15.1,24.5,645,479,811,19.2,14.3,24.1,"55,895","47,411","64,379",,,,,,,,,,,,,,,,,,,
18051,IN,Gibson County,2,2,6,6,"3,050","2,342","3,758",9.3,7.2,11.4,915,613,"1,217",11.6,7.8,15.4,635,417,853,10.9,7.2,14.6,"59,074","51,013","67,135",,,,,,,,,,,,,,,,,,,
18053,IN,Grant County,4,5,4,3,"10,081","8,366","11,796",16.7,13.9,19.5,"3,150","2,418","3,882",23.8,18.3,29.3,"1,967","1,370","2,564",20.6,14.4,26.8,"49,788","45,952","53,624",,,,,,,,,,,,,,,,,,,
18055,IN,Greene County,3,2,6,6,"3,569","2,702","4,436",11.2,8.5,13.9,"1,097",734,"1,460",16.1,10.8,21.4,766,501,"1,031",15.3,10.0,20.6,"55,213","51,256","59,170",,,,,,,,,,,,,,,,,,,
18057,IN,Hamilton County,1,1,1,1,"14,489","11,798","17,180",4.2,3.4,5.0,"4,039","3,099","4,979",4.6,3.5,5.7,"2,680","1,990","3,370",3.9,2.9,4.9,"96,359","88,678","104,040",,,,,,,,,,,,,,,,,,,
18059,IN,Hancock County,1,1,1,1,"4,018","3,037","4,999",5.1,3.9,6.3,"1,054",728,"1,380",5.8,4.0,7.6,738,501,975,5.4,3.7,7.1,"77,916","69,622","86,210",,,,,,,,,,,,,,,,,,,
18061,IN,Harrison County,1,1,1,1,"3,544","2,737","4,351",8.8,6.8,10.8,"1,010",702,"1,318",11.5,8.0,15.0,716,485,947,10.8,7.3,14.3,"62,082","54,023","70,141",,,,,,,,,,,,,,,,,,,
18063,IN,Hendricks County,1,1,1,1,"8,692","6,745","10,639",5.2,4.0,6.4,"2,277","1,601","2,953",5.5,3.9,7.1,"1,605","1,086","2,124",5.0,3.4,6.6,"86,905","80,176","93,634",,,,,,,,,,,,,,,,,,,
18065,IN,Henry County,4,3,4,3,"4,811","3,605","6,017",10.8,8.1,13.5,"1,253",808,"1,698",13.2,8.5,17.9,866,538,"1,194",12.2,7.6,16.8,"54,002","48,321","59,683",,,,,,,,,,,,,,,,,,,
18067,IN,Howard County,3,2,3,2,"9,390","7,501","11,279",11.5,9.2,13.8,"2,954","2,025","3,883",16.2,11.1,21.3,"2,094","1,360","2,828",15.7,10.2,21.2,"59,309","53,347","65,271",,,,,,,,,,,,,,,,,,,
18069,IN,Huntington County,6,5,6,5,"3,187","2,483","3,891",9.1,7.1,11.1,848,576,"1,120",11.0,7.5,14.5,590,391,789,10.5,7.0,14.0,"59,252","53,208","65,296",,,,,,,,,,,,,,,,,,,
18071,IN,Jackson County,4,5,4,5,"4,489","3,535","5,443",10.3,8.1,12.5,"1,184",814,"1,554",11.2,7.7,14.7,813,548,"1,078",10.8,7.3,14.3,"62,415","53,437","71,393",,,,,,,,,,,,,,,,,,,
18073,IN,Jasper County,1,1,1,1,"2,697","2,050","3,344",8.3,6.3,10.3,777,518,"1,036",10.5,7.0,14.0,556,364,748,10.0,6.6,13.4,"70,662","65,354","75,970",,,,,,,,,,,,,,,,,,,
18075,IN,Jay County,6,6,6,6,"2,795","2,214","3,376",13.9,11.0,16.8,"1,137",799,"1,475",22.5,15.8,29.2,760,521,999,21.0,14.4,27.6,"42,504","39,891","45,117",,,,,,,,,,,,,,,,,,,
18077,IN,Jefferson County,6,3,6,3,"3,798","2,956","4,640",12.7,9.9,15.5,990,689,"1,291",15.9,11.1,20.7,677,458,896,15.4,10.4,20.4,"55,588","48,896","62,280",,,,,,,,,,,,,,,,,,,
18079,IN,Jennings County,6,5,6,5,"2,941","2,187","3,695",10.8,8.0,13.6,"1,001",672,"1,330",16.3,10.9,21.7,703,462,944,15.5,10.2,20.8,"60,526","53,528","67,524",,,,,,,,,,,,,,,,,,,
18081,IN,Johnson County,1,1,1,1,"10,537","8,216","12,858",6.7,5.2,8.2,"3,021","2,121","3,921",7.9,5.6,10.2,"2,013","1,343","2,683",7.0,4.7,9.3,"76,868","69,810","83,926",,,,,,,,,,,,,,,,,,,
18083,IN,Knox County,4,5,5,8,"5,506","4,336","6,676",15.9,12.5,19.3,"1,429","1,004","1,854",19.0,13.4,24.6,942,632,"1,252",17.2,11.5,22.9,"44,842","40,260","49,424",,,,,,,,,,,,,,,,,,,
18085,IN,Kosciusko County,4,5,4,5,"6,343","4,958","7,728",8.2,6.4,10.0,"1,825","1,233","2,417",10.1,6.8,13.4,"1,274",839,"1,709",9.6,6.3,12.9,"62,269","54,817","69,721",,,,,,,,,,,,,,,,,,,
18087,IN,Lagrange County,6,6,6,6,"3,498","2,715","4,281",8.8,6.8,10.8,"1,575","1,047","2,103",12.5,8.3,16.7,"1,105",718,"1,492",12.2,7.9,16.5,"72,513","69,126","75,900",,,,,,,,,,,,,,,,,,,
18089,IN,Lake County,1,1,1,1,"75,936","67,923","83,949",15.8,14.1,17.5,"28,009","24,728","31,290",25.2,22.2,28.2,"19,282","16,771","21,793",23.3,20.3,26.3,"59,158","55,007","63,309",,,,,,,,,,,,,,,,,,,
18091,IN,La Porte County,3,2,3,2,"12,524","10,132","14,916",12.1,9.8,14.4,"4,010","2,918","5,102",17.6,12.8,22.4,"2,679","1,841","3,517",16.2,11.1,21.3,"63,999","58,712","69,286",,,,,,,,,,,,,,,,,,,
18093,IN,Lawrence County,4,5,6,5,"5,275","4,226","6,324",11.8,9.5,14.1,"1,465","1,022","1,908",15.3,10.7,19.9,"1,002",674,"1,330",14.2,9.6,18.8,"63,904","59,056","68,752",,,,,,,,,,,,,,,,,,,
18095,IN,Madison County,3,2,1,1,"14,937","11,962","17,912",12.1,9.7,14.5,"4,177","2,832","5,522",15.6,10.6,20.6,"2,902","1,876","3,928",14.7,9.5,19.9,"51,718","48,598","54,838",,,,,,,,,,,,,,,,,,,
18097,IN,Marion County,1,1,1,1,"135,820","123,474","148,166",14.4,13.1,15.7,"44,258","37,053","51,463",19.1,16.0,22.2,"29,438","23,876","35,000",17.9,14.5,21.3,"56,185","52,663","59,707",,,,,,,,,,,,,,,,,,,
18099,IN,Marshall County,6,5,6,5,"4,230","3,233","5,227",9.3,7.1,11.5,"1,309",886,"1,732",11.8,8.0,15.6,891,590,"1,192",10.7,7.1,14.3,"57,657","51,932","63,382",,,,,,,,,,,,,,,,,,,
18101,IN,Martin County,6,6,7,9,"1,108",855,"1,361",11.2,8.7,13.7,305,212,398,14.1,9.8,18.4,214,146,282,13.5,9.2,17.8,"46,486","43,427","49,545",,,,,,,,,,,,,,,,,,,
18103,IN,Miami County,6,5,6,5,"4,173","3,283","5,063",13.1,10.3,15.9,"1,354",976,"1,732",18.7,13.5,23.9,901,617,"1,185",16.6,11.4,21.8,"54,439","48,444","60,434",,,,,,,,,,,,,,,,,,,
18105,IN,Monroe County,3,2,3,2,"24,316","21,435","27,197",18.2,16.0,20.4,"3,092","2,431","3,753",13.7,10.8,16.6,"2,208","1,778","2,638",13.5,10.9,16.1,"61,808","57,570","66,046",,,,,,,,,,,,,,,,,,,
18107,IN,Montgomery County,6,3,6,3,"4,015","3,340","4,690",10.8,9.0,12.6,"1,158",825,"1,491",13.6,9.7,17.5,797,523,"1,071",12.6,8.3,16.9,"58,867","51,434","66,300",,,,,,,,,,,,,,,,,,,
18109,IN,Morgan County,1,1,1,1,"5,939","4,612","7,266",8.5,6.6,10.4,"1,700","1,167","2,233",11.1,7.6,14.6,"1,201",805,"1,597",10.5,7.1,13.9,"67,004","61,476","72,532",,,,,,,,,,,,,,,,,,,
18111,IN,Newton County,1,1,1,1,"1,434","1,113","1,755",10.5,8.2,12.8,423,299,547,14.8,10.4,19.2,299,205,393,14.3,9.8,18.8,"59,246","51,154","67,338",,,,,,,,,,,,,,,,,,,
18113,IN,Noble County,6,5,6,5,"4,662","3,691","5,633",9.9,7.8,12.0,"1,448","1,032","1,864",12.8,9.1,16.5,995,688,"1,302",12.0,8.3,15.7,"62,173","56,087","68,259",,,,,,,,,,,,,,,,,,,
18115,IN,Ohio County,1,1,1,1,570,441,699,9.8,7.6,12.0,165,117,213,14.6,10.4,18.8,107,72,142,12.8,8.6,17.0,"63,210","53,395","73,025",,,,,,,,,,,,,,,,,,,
18117,IN,Orange County,6,4,6,4,"2,513","1,897","3,129",13.0,9.8,16.2,817,547,"1,087",18.7,12.5,24.9,575,374,776,18.3,11.9,24.7,"52,029","45,024","59,034",,,,,,,,,,,,,,,,,,,
18119,IN,Owen County,3,2,3,2,"2,406","1,844","2,968",11.7,9.0,14.4,711,484,938,17.0,11.6,22.4,493,327,659,16.2,10.7,21.7,"53,893","46,260","61,526",,,,,,,,,,,,,,,,,,,
18121,IN,Parke County,6,6,6,4,"2,184","1,667","2,701",14.3,10.9,17.7,728,494,962,20.6,14.0,27.2,501,328,674,19.7,12.9,26.5,"54,125","47,549","60,701",,,,,,,,,,,,,,,,,,,
18123,IN,Perry County,6,9,6,6,"2,160","1,692","2,628",12.3,9.6,15.0,522,347,697,13.1,8.7,17.5,354,229,479,12.1,7.8,16.4,"44,011","39,218","48,804",,,,,,,,,,,,,,,,,,,
18125,IN,Pike County,6,5,8,5,"1,182",912,"1,452",9.7,7.5,11.9,305,206,404,11.4,7.7,15.1,205,134,276,10.6,7.0,14.2,"58,220","51,230","65,210",,,,,,,,,,,,,,,,,,,
18127,IN,Porter County,1,1,1,1,"14,436","11,936","16,936",8.6,7.1,10.1,"3,585","2,703","4,467",9.9,7.5,12.3,"2,549","1,892","3,206",9.3,6.9,11.7,"78,732","71,764","85,700",,,,,,,,,,,,,,,,,,,
18129,IN,Posey County,2,2,2,2,"2,327","1,851","2,803",9.3,7.4,11.2,557,382,732,10.2,7.0,13.4,379,252,506,9.3,6.2,12.4,"63,801","56,634","70,968",,,,,,,,,,,,,,,,,,,
18131,IN,Pulaski County,6,4,6,4,"1,360","1,047","1,673",11.2,8.6,13.8,414,278,550,15.5,10.4,20.6,291,186,396,14.4,9.2,19.6,"52,609","45,759","59,459",,,,,,,,,,,,,,,,,,,
18133,IN,Putnam County,1,1,1,1,"3,672","2,859","4,485",11.3,8.8,13.8,909,618,"1,200",13.0,8.8,17.2,627,415,839,12.1,8.0,16.2,"66,613","60,730","72,496",,,,,,,,,,,,,,,,,,,
18135,IN,Randolph County,6,6,6,6,"2,944","2,210","3,678",12.4,9.3,15.5,977,655,"1,299",18.5,12.4,24.6,683,449,917,17.5,11.5,23.5,"67,178","62,786","71,570",,,,,,,,,,,,,,,,,,,
18137,IN,Ripley County,6,4,6,4,"2,658","2,045","3,271",9.5,7.3,11.7,813,559,"1,067",12.3,8.4,16.2,550,357,743,11.5,7.5,15.5,"58,849","53,119","64,579",,,,,,,,,,,,,,,,,,,
18139,IN,Rush County,6,4,6,4,"1,582","1,174","1,990",9.7,7.2,12.2,475,304,646,13.1,8.4,17.8,352,221,483,13.0,8.2,17.8,"67,318","62,719","71,917",,,,,,,,,,,,,,,,,,,
18141,IN,St. Joseph County,2,2,2,2,"33,070","27,682","38,458",12.7,10.6,14.8,"9,864","7,311","12,417",16.0,11.9,20.1,"6,937","4,911","8,963",15.5,11.0,20.0,"60,070","56,809","63,331",,,,,,,,,,,,,,,,,,,
18143,IN,Scott County,6,3,1,1,"3,244","2,460","4,028",13.9,10.5,17.3,940,626,"1,254",18.1,12.1,24.1,662,432,892,17.2,11.2,23.2,"59,286","56,032","62,540",,,,,,,,,,,,,,,,,,,
18145,IN,Shelby County,1,1,1,1,"4,149","3,219","5,079",9.4,7.3,11.5,"1,166",798,"1,534",11.8,8.1,15.5,807,543,"1,071",11.0,7.4,14.6,"59,252","53,201","65,303",,,,,,,,,,,,,,,,,,,
18147,IN,Spencer County,8,7,8,7,"1,574","1,177","1,971",7.9,5.9,9.9,395,267,523,9.3,6.3,12.3,276,180,372,8.5,5.5,11.5,"66,667","58,335","74,999",,,,,,,,,,,,,,,,,,,
18149,IN,Starke County,6,6,6,4,"3,255","2,567","3,943",14.2,11.2,17.2,"1,035",726,"1,344",20.2,14.2,26.2,737,512,962,19.4,13.5,25.3,"51,996","44,753","59,239",,,,,,,,,,,,,,,,,,,
18151,IN,Steuben County,7,8,7,8,"3,210","2,485","3,935",9.6,7.4,11.8,922,643,"1,201",13.4,9.3,17.5,640,446,834,12.9,9.0,16.8,"62,273","55,674","68,872",,,,,,,,,,,,,,,,,,,
18153,IN,Sullivan County,3,2,3,2,"2,823","2,233","3,413",15.5,12.3,18.7,695,482,908,18.4,12.8,24.0,475,320,630,17.2,11.6,22.8,"45,227","39,754","50,700",,,,,,,,,,,,,,,,,,,
18155,IN,Switzerland County,8,4,8,4,"1,485","1,136","1,834",14.0,10.7,17.3,518,350,686,20.7,14.0,27.4,349,228,470,18.3,11.9,24.7,"55,618","47,356","63,880",,,,,,,,,,,,,,,,,,,
18157,IN,Tippecanoe County,3,2,3,2,"28,815","24,814","32,816",16.1,13.9,18.3,"5,658","4,255","7,061",14.5,10.9,18.1,"3,557","2,584","4,530",12.6,9.1,16.1,"52,806","48,659","56,953",,,,,,,,,,,,,,,,,,,
18159,IN,Tipton County,3,2,6,4,"1,093",829,"1,357",7.3,5.5,9.1,270,183,357,8.8,5.9,11.7,192,129,255,8.5,5.7,11.3,"76,368","68,832","83,904",,,,,,,,,,,,,,,,,,,
18161,IN,Union County,8,4,1,1,706,522,890,10.0,7.4,12.6,220,147,293,15.1,10.1,20.1,154,100,208,14.3,9.3,19.3,"59,098","51,083","67,113",,,,,,,,,,,,,,,,,,,
18163,IN,Vanderburgh County,2,2,2,2,"25,669","22,182","29,156",14.6,12.6,16.6,"6,739","5,146","8,332",17.6,13.4,21.8,"4,557","3,452","5,662",16.4,12.4,20.4,"49,482","46,375","52,589",,,,,,,,,,,,,,,,,,,
18165,IN,Vermillion County,3,2,3,2,"1,795","1,372","2,218",11.9,9.1,14.7,524,355,693,15.9,10.8,21.0,358,235,481,14.7,9.6,19.8,"52,433","45,319","59,547",,,,,,,,,,,,,,,,,,,
18167,IN,Vigo County,3,2,3,2,"20,134","17,219","23,049",20.7,17.7,23.7,"5,928","4,895","6,961",28.4,23.5,33.3,"3,750","2,974","4,526",24.7,19.6,29.8,"45,897","40,387","51,407",,,,,,,,,,,,,,,,,,,
18169,IN,Wabash County,6,5,6,5,"3,075","2,367","3,783",10.6,8.2,13.0,818,574,"1,062",13.6,9.5,17.7,539,351,727,12.3,8.0,16.6,"55,750","49,603","61,897",,,,,,,,,,,,,,,,,,,
18171,IN,Warren County,8,7,8,7,655,491,819,8.1,6.1,10.1,215,145,285,12.3,8.3,16.3,148,98,198,11.0,7.2,14.8,"68,135","58,899","77,371",,,,,,,,,,,,,,,,,,,
18173,IN,Warrick County,2,2,2,2,"3,990","3,023","4,957",6.4,4.9,7.9,"1,091",735,"1,447",7.5,5.0,10.0,761,496,"1,026",6.8,4.4,9.2,"82,453","75,539","89,367",,,,,,,,,,,,,,,,,,,
18175,IN,Washington County,1,1,1,1,"3,722","2,934","4,510",13.4,10.6,16.2,"1,118",765,"1,471",18.0,12.3,23.7,780,519,"1,041",16.8,11.2,22.4,"49,494","44,912","54,076",,,,,,,,,,,,,,,,,,,
18177,IN,Wayne County,5,8,5,8,"9,531","7,777","11,285",15.1,12.3,17.9,"3,097","2,280","3,914",21.8,16.0,27.6,"2,012","1,406","2,618",19.6,13.7,25.5,"49,798","44,342","55,254",,,,,,,,,,,,,,,,,,,
18179,IN,Wells County,2,2,2,2,"2,254","1,731","2,777",8.2,6.3,10.1,725,493,957,10.7,7.3,14.1,477,308,646,9.6,6.2,13.0,"66,597","58,722","74,472",,,,,,,,,,,,,,,,,,,
18181,IN,White County,6,6,6,6,"2,147","1,647","2,647",9.0,6.9,11.1,713,512,914,13.0,9.3,16.7,483,317,649,12.1,7.9,16.3,"57,787","53,286","62,288",,,,,,,,,,,,,,,,,,,
18183,IN,Whitley County,2,2,2,2,"2,426","1,884","2,968",7.2,5.6,8.8,659,464,854,8.6,6.0,11.2,471,328,614,8.3,5.8,10.8,"61,841","59,758","63,924",,,,,,,,,,,,,,,,,,,
19000,IA,Iowa,,,,,"313,752","302,206","325,298",10.2,9.8,10.6,"85,187","79,757","90,617",12.0,11.2,12.8,"57,465","52,920","62,010",11.1,10.2,12.0,"62,362","61,290","63,434","24,130","21,383","26,877",12.9,11.4,14.4,,,,,,,,,,,,,
19001,IA,Adair County,8,7,8,7,741,584,898,10.8,8.5,13.1,220,153,287,14.3,10.0,18.6,155,107,203,14.4,10.0,18.8,"55,265","48,799","61,731",,,,,,,,,,,,,,,,,,,
19003,IA,Adams County,9,12,9,12,386,295,477,10.8,8.3,13.3,120,79,161,16.0,10.6,21.4,84,53,115,14.9,9.4,20.4,"56,291","48,586","63,996",,,,,,,,,,,,,,,,,,,
19005,IA,Allamakee County,6,6,6,6,"1,454","1,108","1,800",10.9,8.3,13.5,520,350,690,16.6,11.2,22.0,361,234,488,16.4,10.6,22.2,"55,320","48,309","62,331",,,,,,,,,,,,,,,,,,,
19007,IA,Appanoose County,7,9,7,9,"1,791","1,376","2,206",14.6,11.2,18.0,537,353,721,19.7,12.9,26.5,368,235,501,18.3,11.7,24.9,"49,737","43,339","56,135",,,,,,,,,,,,,,,,,,,
19009,IA,Audubon County,8,7,8,7,516,388,644,9.6,7.2,12.0,168,111,225,14.7,9.7,19.7,114,73,155,14.0,8.9,19.1,"56,338","47,791","64,885",,,,,,,,,,,,,,,,,,,
19011,IA,Benton County,3,2,2,2,"1,876","1,489","2,263",7.5,6.0,9.0,472,331,613,8.2,5.8,10.6,317,211,423,7.5,5.0,10.0,"72,308","64,599","80,017",,,,,,,,,,,,,,,,,,,
19013,IA,Black Hawk County,3,2,3,2,"15,410","12,729","18,091",12.2,10.1,14.3,"3,888","2,821","4,955",14.0,10.2,17.8,"2,602","1,820","3,384",13.1,9.2,17.0,"56,091","52,861","59,321",,,,,,,,,,,,,,,,,,,
19015,IA,Boone County,6,5,6,5,"1,762","1,312","2,212",6.9,5.1,8.7,416,270,562,8.0,5.2,10.8,288,182,394,7.6,4.8,10.4,"70,656","62,662","78,650",,,,,,,,,,,,,,,,,,,
19017,IA,Bremer County,3,2,3,2,"1,323",988,"1,658",5.6,4.2,7.0,318,213,423,5.7,3.8,7.6,234,157,311,5.6,3.7,7.5,"74,596","67,955","81,237",,,,,,,,,,,,,,,,,,,
19019,IA,Buchanan County,6,6,6,6,"1,736","1,284","2,188",8.3,6.1,10.5,677,448,906,12.8,8.5,17.1,481,314,648,12.4,8.1,16.7,"66,852","60,049","73,655",,,,,,,,,,,,,,,,,,,
19021,IA,Buena Vista County,7,8,7,8,"1,723","1,293","2,153",9.1,6.8,11.4,611,407,815,12.0,8.0,16.0,432,277,587,11.9,7.6,16.2,"61,189","52,871","69,507",,,,,,,,,,,,,,,,,,,
